CustomerID,Recency,Frequency,Monetary,Cluster,CustomerSegment
13188,11,1,114.60000000000001,0,At-Risk Customers
13189,19,2,174.88,2,Regular Customers
13192,95,2,550.58,0,At-Risk Customers
13193,61,1,93.58,0,At-Risk Customers
13194,136,1,60.7,0,At-Risk Customers
13196,11,4,1032.71,2,Regular Customers
13198,10,6,1846.43,1,High-Value Customers
13199,4,38,8697.28,1,High-Value Customers
13200,19,4,709.55,2,Regular Customers
13203,10,4,652.8,2,Regular Customers
13207,15,2,179.46,2,Regular Customers
13208,59,6,1031.32,2,Regular Customers
13209,30,8,2937.65,1,High-Value Customers
13210,94,1,188.14,0,At-Risk Customers
13211,10,3,893.08,2,Regular Customers
13212,20,3,523.39,2,Regular Customers
13213,57,5,943.99,2,Regular Customers
13216,268,1,172.12,0,At-Risk Customers
13217,122,3,533.98,2,Regular Customers
13218,127,1,47.63999999999999,0,At-Risk Customers
13220,78,4,803.74,2,Regular Customers
13221,240,2,641.02,0,At-Risk Customers
13223,200,2,148.20000000000002,0,At-Risk Customers
13224,60,2,1144.6,2,Regular Customers
13225,3,7,4990.02,1,High-Value Customers
13226,273,1,80.51,0,At-Risk Customers
13227,202,1,197.7,0,At-Risk Customers
13228,81,1,179.0,0,At-Risk Customers
13229,226,1,131.1,0,At-Risk Customers
13230,4,14,2040.1299999999999,1,High-Value Customers
13232,13,7,1073.58,1,High-Value Customers
13233,74,2,450.84,0,At-Risk Customers
13235,212,1,632.67,0,At-Risk Customers
13236,25,2,595.5,2,Regular Customers
13238,17,4,308.13,2,Regular Customers
13239,262,1,267.16,0,At-Risk Customers
13240,96,4,550.34,2,Regular Customers
13242,112,3,62.400000000000006,0,At-Risk Customers
13243,203,1,350.04,0,At-Risk Customers
13244,93,1,71.04,0,At-Risk Customers
13245,51,1,331.7,0,At-Risk Customers
13246,18,6,1657.58,1,High-Value Customers
13247,18,4,430.92,2,Regular Customers
13248,125,2,345.53,0,At-Risk Customers
13249,92,3,686.66,2,Regular Customers
13253,157,2,851.84,0,At-Risk Customers
13255,9,2,359.71000000000004,2,Regular Customers
13258,12,3,634.18,2,Regular Customers
13259,62,1,172.22,0,At-Risk Customers
13260,61,1,557.62,0,At-Risk Customers
13261,269,2,674.1,0,At-Risk Customers
13262,263,1,193.33,0,At-Risk Customers
13263,1,35,4844.29,1,High-Value Customers
13265,53,5,1434.5,2,Regular Customers
13266,11,12,3213.97,1,High-Value Customers
13267,3,19,3729.69,1,High-Value Customers
13268,18,11,2209.05,1,High-Value Customers
13269,1,15,4200.13,1,High-Value Customers
13270,366,1,590.0,0,At-Risk Customers
13271,37,1,138.85999999999999,0,At-Risk Customers
13272,31,2,203.51000000000002,0,At-Risk Customers
13273,113,1,128.78,0,At-Risk Customers
13276,64,2,432.13,0,At-Risk Customers
13277,16,4,208.4,2,Regular Customers
13278,41,1,357.1,0,At-Risk Customers
13279,78,1,120.05000000000001,0,At-Risk Customers
13280,122,3,483.41,0,At-Risk Customers
13282,18,3,656.14,2,Regular Customers
13283,60,2,72.86,0,At-Risk Customers
13284,331,1,169.39000000000001,0,At-Risk Customers
13285,23,4,1122.2,2,Regular Customers
13291,156,1,271.74,0,At-Risk Customers
13292,39,2,403.68,2,Regular Customers
13294,190,2,596.29,0,At-Risk Customers
13295,360,1,95.60000000000001,0,At-Risk Customers
13296,137,1,76.9,0,At-Risk Customers
13297,8,4,1401.05,2,Regular Customers
13298,1,1,360.0,2,Regular Customers
13299,268,1,107.1,0,At-Risk Customers
13300,169,1,238.59,0,At-Risk Customers
13301,104,4,548.91,2,Regular Customers
13302,155,1,63.75,0,At-Risk Customers
13304,351,1,201.72,0,At-Risk Customers
13305,4,10,1631.86,1,High-Value Customers
13307,120,1,15.0,0,At-Risk Customers
13308,23,3,1046.81,2,Regular Customers
13309,7,5,786.11,2,Regular Customers
13310,28,3,716.63,2,Regular Customers
13311,4,2,518.46,2,Regular Customers
13313,22,5,1001.28,2,Regular Customers
13314,2,3,583.35,2,Regular Customers
13316,37,4,4534.54,2,Regular Customers
13317,66,6,1429.07,2,Regular Customers
13318,1,3,630.8,2,Regular Customers
13319,5,26,7799.6,1,High-Value Customers
13320,78,4,707.22,2,Regular Customers
13321,72,2,481.82,0,At-Risk Customers
13322,17,1,166.59,0,At-Risk Customers
13323,3,5,736.85,2,Regular Customers
13324,36,10,5679.19,1,High-Value Customers
13325,82,1,396.8,0,At-Risk Customers
13327,39,8,2418.09,1,High-Value Customers
13328,316,1,620.88,0,At-Risk Customers
13329,32,2,775.8,2,Regular Customers
13330,93,3,681.27,2,Regular Customers
13332,14,1,298.25,2,Regular Customers
13334,82,3,1949.35,2,Regular Customers
13336,77,1,380.88,0,At-Risk Customers
13338,158,1,444.96000000000004,0,At-Risk Customers
13339,201,1,486.02,0,At-Risk Customers
13340,45,7,7505.3,1,High-Value Customers
13341,261,1,471.45,0,At-Risk Customers
13343,178,1,295.83,0,At-Risk Customers
13344,68,3,1513.81,2,Regular Customers
13345,288,1,205.05,0,At-Risk Customers
13347,70,1,262.15999999999997,0,At-Risk Customers
13348,64,1,128.76,0,At-Risk Customers
13349,11,1,160.92000000000002,2,Regular Customers
13350,16,2,709.37,2,Regular Customers
13351,66,1,305.14,0,At-Risk Customers
13352,60,1,203.22,0,At-Risk Customers
13354,71,1,409.87,0,At-Risk Customers
13355,122,1,364.15,0,At-Risk Customers
13356,80,1,517.84,0,At-Risk Customers
13357,257,1,421.78999999999996,0,At-Risk Customers
13358,269,1,285.46,0,At-Risk Customers
13359,64,1,330.40000000000003,0,At-Risk Customers
13362,9,4,1747.19,2,Regular Customers
13363,18,2,661.88,2,Regular Customers
13364,71,1,110.06,0,At-Risk Customers
13365,34,2,1358.59,2,Regular Customers
13366,50,1,56.160000000000004,0,At-Risk Customers
13368,257,2,462.20000000000005,0,At-Risk Customers
13369,366,1,212.88,0,At-Risk Customers
13370,372,1,449.37,0,At-Risk Customers
13372,90,1,323.38,0,At-Risk Customers
13373,61,3,2165.05,2,Regular Customers
13375,89,1,528.95,0,At-Risk Customers
13376,99,3,792.96,2,Regular Customers
13379,26,3,439.87,2,Regular Customers
13381,32,6,2565.9900000000002,1,High-Value Customers
13382,281,1,104.47,0,At-Risk Customers
13384,31,7,3046.79,1,High-Value Customers
13385,330,1,361.19,0,At-Risk Customers
13388,131,2,485.38,0,At-Risk Customers
13389,11,3,654.9,2,Regular Customers
13390,75,1,451.08,0,At-Risk Customers
13391,204,1,59.8,0,At-Risk Customers
13394,2,8,1907.3200000000002,1,High-Value Customers
13395,185,1,253.72,0,At-Risk Customers
13396,29,2,1093.45,2,Regular Customers
13397,73,5,1396.97,2,Regular Customers
13398,192,1,307.68,0,At-Risk Customers
13402,127,2,423.27000000000004,0,At-Risk Customers
13403,18,1,60.0,0,At-Risk Customers
13404,1,2,178.54999999999998,2,Regular Customers
13405,74,3,477.551,2,Regular Customers
13408,2,62,23214.68,1,High-Value Customers
13410,24,5,847.66,2,Regular Customers
13411,107,1,167.8,0,At-Risk Customers
13414,134,3,1069.05,2,Regular Customers
13416,44,2,437.7,2,Regular Customers
13417,5,2,413.33,2,Regular Customers
13418,12,18,4117.96,1,High-Value Customers
13419,64,1,90.7,0,At-Risk Customers
13420,150,2,131.95,0,At-Risk Customers
13421,40,2,1236.79,2,Regular Customers
13422,64,1,1229.34,2,Regular Customers
13425,108,3,1157.21,2,Regular Customers
13426,1,10,2937.5,1,High-Value Customers
13427,19,3,485.76,2,Regular Customers
13428,10,1,129.98,0,At-Risk Customers
13429,11,4,532.36,2,Regular Customers
13430,19,2,484.01,2,Regular Customers
13431,67,2,1032.8,2,Regular Customers
13434,74,2,350.04,0,At-Risk Customers
13435,5,7,3694.89,1,High-Value Customers
13436,2,1,181.89,2,Regular Customers
13437,14,7,2058.61,1,High-Value Customers
13439,255,1,203.84,0,At-Risk Customers
13441,92,1,217.64000000000001,0,At-Risk Customers
13447,23,3,829.44,2,Regular Customers
13448,17,6,2233.7,1,High-Value Customers
13449,24,1,216.12,0,At-Risk Customers
13450,27,6,1684.02,2,Regular Customers
13451,26,5,1766.75,2,Regular Customers
13452,259,2,590.0,0,At-Risk Customers
13453,166,2,301.38,0,At-Risk Customers
13455,25,2,822.78,2,Regular Customers
13456,18,6,1219.46,2,Regular Customers
13458,7,14,7334.84,1,High-Value Customers
13460,29,2,92.96000000000001,0,At-Risk Customers
13461,39,3,626.9,2,Regular Customers
13462,253,1,114.0,0,At-Risk Customers
13464,58,1,388.92,0,At-Risk Customers
13466,184,1,214.3,0,At-Risk Customers
13467,11,2,784.02,2,Regular Customers
13468,2,37,5078.47,1,High-Value Customers
13470,99,2,33.0,0,At-Risk Customers
13471,1,4,1603.29,1,High-Value Customers
13473,61,2,381.39,0,At-Risk Customers
13474,236,1,170.84,0,At-Risk Customers
13475,191,4,783.79,2,Regular Customers
13476,179,2,761.37,0,At-Risk Customers
13477,38,6,1086.76,2,Regular Customers
13479,201,2,300.95,0,At-Risk Customers
13481,46,5,1093.07,2,Regular Customers
13482,232,1,164.84,0,At-Risk Customers
13483,66,1,99.78,0,At-Risk Customers
13484,241,1,115.2,0,At-Risk Customers
13485,233,1,394.24,0,At-Risk Customers
13486,78,3,771.77,2,Regular Customers
13487,58,3,353.1,2,Regular Customers
13488,17,13,6065.2,1,High-Value Customers
13489,105,4,449.52,2,Regular Customers
13491,52,10,992.53,2,Regular Customers
13492,136,3,677.34,2,Regular Customers
13493,275,2,618.63,0,At-Risk Customers
13494,312,1,157.41000000000003,0,At-Risk Customers
13495,8,5,1765.27,1,High-Value Customers
13496,11,2,491.93,2,Regular Customers
13497,283,2,285.35,0,At-Risk Customers
13499,18,5,929.85,2,Regular Customers
13500,23,3,722.07,2,Regular Customers
13501,288,1,807.6,0,At-Risk Customers
13502,17,3,285.04,2,Regular Customers
13503,71,1,100.65,0,At-Risk Customers
13504,64,1,223.21,0,At-Risk Customers
13505,73,4,2706.16,2,Regular Customers
13506,316,2,348.71999999999997,0,At-Risk Customers
13507,3,4,1431.24,1,High-Value Customers
13508,244,1,87.08,0,At-Risk Customers
13509,9,7,665.84,2,Regular Customers
13510,1,4,911.73,1,High-Value Customers
13512,261,1,182.06,0,At-Risk Customers
13513,127,1,137.75,0,At-Risk Customers
13514,74,1,116.80000000000001,0,At-Risk Customers
13515,73,4,520.34,2,Regular Customers
13516,21,3,1021.79,2,Regular Customers
13517,60,3,1047.67,2,Regular Customers
13518,86,1,375.66,0,At-Risk Customers
13519,78,1,98.95,0,At-Risk Customers
13520,59,6,2897.21,2,Regular Customers
13521,1,3,530.99,2,Regular Customers
13522,30,1,125.80000000000001,0,At-Risk Customers
13523,33,5,2827.81,2,Regular Customers
13524,41,5,545.6,2,Regular Customers
13525,15,2,583.78,2,Regular Customers
13527,34,7,1739.36,2,Regular Customers
13529,79,2,192.26,0,At-Risk Customers
13531,205,2,352.4,0,At-Risk Customers
13532,34,1,121.71000000000001,0,At-Risk Customers
13533,183,3,164.75,0,At-Risk Customers
13534,2,25,2310.58,1,High-Value Customers
13536,1,7,2591.66,1,High-Value Customers
13538,43,7,580.95,2,Regular Customers
13539,86,3,481.64,2,Regular Customers
13544,40,2,148.35,0,At-Risk Customers
13546,12,3,500.93,2,Regular Customers
13548,96,2,534.71,0,At-Risk Customers
13549,26,7,777.6,2,Regular Customers
13551,319,1,56.1,0,At-Risk Customers
13552,66,12,3080.57,1,High-Value Customers
13555,74,4,3150.21,2,Regular Customers
13557,28,2,447.26,2,Regular Customers
13558,6,4,396.12,2,Regular Customers
13560,7,1,97.6,2,Regular Customers
13561,216,1,139.78,0,At-Risk Customers
13562,82,3,749.13,2,Regular Customers
13563,84,2,684.0,2,Regular Customers
13564,144,3,1501.51,2,Regular Customers
13565,19,2,190.68,2,Regular Customers
13566,41,2,555.69,2,Regular Customers
13568,173,1,121.8,0,At-Risk Customers
13569,17,2,251.55,2,Regular Customers
13570,243,1,187.14,0,At-Risk Customers
13571,13,12,1455.89,1,High-Value Customers
13572,206,1,863.95,0,At-Risk Customers
13573,50,2,274.6,0,At-Risk Customers
13575,23,5,508.16999999999996,2,Regular Customers
13576,10,18,6492.9400000000005,1,High-Value Customers
13577,25,4,845.3,2,Regular Customers
13579,15,2,454.44,2,Regular Customers
13581,309,1,106.2,0,At-Risk Customers
13583,156,1,494.23,0,At-Risk Customers
13584,307,1,112.5,0,At-Risk Customers
13587,64,1,679.4,0,At-Risk Customers
13588,16,9,1639.71,1,High-Value Customers
13589,15,2,332.65,2,Regular Customers
13590,11,6,1351.97,1,High-Value Customers
13591,65,3,756.35,2,Regular Customers
13592,36,4,247.95999999999998,2,Regular Customers
13593,108,5,1526.13,2,Regular Customers
13594,53,1,237.82999999999998,0,At-Risk Customers
13596,6,2,370.18,2,Regular Customers
13598,47,1,110.19,0,At-Risk Customers
13599,1,21,4174.9400000000005,1,High-Value Customers
13600,312,1,161.62,0,At-Risk Customers
13601,45,2,531.35,2,Regular Customers
13602,65,1,316.89,0,At-Risk Customers
13603,26,1,140.9,0,At-Risk Customers
13606,29,3,255.29999999999998,2,Regular Customers
13607,40,1,485.07,0,At-Risk Customers
13610,12,7,755.22,2,Regular Customers
13611,89,3,864.15,2,Regular Customers
13614,24,4,1078.76,2,Regular Customers
13615,319,1,300.09,0,At-Risk Customers
13617,40,3,510.78,2,Regular Customers
13618,174,1,160.84,0,At-Risk Customers
13621,117,1,121.45,0,At-Risk Customers
13623,31,5,603.5699999999999,2,Regular Customers
13626,253,1,177.60999999999999,0,At-Risk Customers
13627,59,5,1302.75,2,Regular Customers
13629,23,11,4170.74,1,High-Value Customers
13630,5,7,1812.84,1,High-Value Customers
13631,100,11,3070.42,1,High-Value Customers
13632,25,5,1390.06,2,Regular Customers
13634,33,5,1254.22,2,Regular Customers
13635,68,1,563.62,0,At-Risk Customers
13636,37,5,818.76,2,Regular Customers
13637,52,3,624.5,2,Regular Customers
13638,16,1,90.3,0,At-Risk Customers
13639,74,1,820.04,0,At-Risk Customers
13642,216,1,245.29,0,At-Risk Customers
13643,31,3,298.74,2,Regular Customers
13644,16,4,1322.06,2,Regular Customers
13645,120,1,252.1,0,At-Risk Customers
13647,10,4,1039.82,2,Regular Customers
13649,257,2,308.5,0,At-Risk Customers
13650,17,6,1359.5900000000001,2,Regular Customers
13651,35,2,76.8,0,At-Risk Customers
13652,46,3,698.73,2,Regular Customers
13654,43,6,1686.24,2,Regular Customers
13655,114,2,621.43,0,At-Risk Customers
13656,165,2,300.76,0,At-Risk Customers
13657,11,2,331.74,2,Regular Customers
13658,10,5,1281.31,2,Regular Customers
13659,206,2,1191.67,0,At-Risk Customers
13662,86,3,577.14,2,Regular Customers
13663,179,1,113.27,0,At-Risk Customers
13666,60,3,74.05,0,At-Risk Customers
13667,149,1,182.3,0,At-Risk Customers
13668,3,21,4436.6900000000005,1,High-Value Customers
13669,51,2,140.85,0,At-Risk Customers
13670,75,1,300.16,0,At-Risk Customers
13672,301,2,186.39000000000001,0,At-Risk Customers
13673,19,2,284.35,2,Regular Customers
13675,151,2,328.84000000000003,0,At-Risk Customers
13678,152,1,133.44,0,At-Risk Customers
13680,1,4,2935.21,1,High-Value Customers
13681,18,4,690.22,2,Regular Customers
13682,187,1,42.5,0,At-Risk Customers
13684,286,1,38.03,0,At-Risk Customers
13685,3,7,2405.2799999999997,1,High-Value Customers
13686,183,1,19.0,0,At-Risk Customers
13689,63,1,194.0,0,At-Risk Customers
13690,59,1,172.25,0,At-Risk Customers
13692,25,3,968.96,2,Regular Customers
13694,4,50,44045.16,1,High-Value Customers
13695,31,15,2285.71,1,High-Value Customers
13697,39,1,98.89999999999999,0,At-Risk Customers
13699,155,1,100.08000000000001,0,At-Risk Customers
13700,26,10,1457.2,1,High-Value Customers
13703,318,1,99.5,0,At-Risk Customers
13704,5,9,1782.17,1,High-Value Customers
13705,8,3,591.86,2,Regular Customers
13706,303,1,177.47,0,At-Risk Customers
13707,267,2,463.81,0,At-Risk Customers
13708,271,1,190.15,0,At-Risk Customers
13709,4,13,3856.94,1,High-Value Customers
13710,32,1,145.68,0,At-Risk Customers
13711,219,2,223.71,0,At-Risk Customers
13712,247,1,198.84,0,At-Risk Customers
13715,281,5,757.89,2,Regular Customers
13716,269,1,108.28,0,At-Risk Customers
13717,32,6,988.09,2,Regular Customers
13718,246,2,276.55,0,At-Risk Customers
13719,15,5,816.29,2,Regular Customers
13720,117,4,552.1,2,Regular Customers
13721,36,1,354.34,0,At-Risk Customers
13722,132,3,1441.15,2,Regular Customers
13723,217,1,199.85000000000002,0,At-Risk Customers
13725,50,8,1044.59,2,Regular Customers
13726,39,2,516.74,2,Regular Customers
13727,29,2,286.78000000000003,2,Regular Customers
13728,37,6,483.04,2,Regular Customers
13730,136,2,544.86,0,At-Risk Customers
13731,219,2,423.17,0,At-Risk Customers
13732,28,1,263.69,0,At-Risk Customers
13735,25,4,1958.96,2,Regular Customers
13736,5,2,435.48,2,Regular Customers
13737,200,1,303.34999999999997,0,At-Risk Customers
13739,18,1,216.9,0,At-Risk Customers
13740,241,1,277.43,0,At-Risk Customers
13741,72,3,528.28,2,Regular Customers
13742,17,12,2253.12,1,High-Value Customers
13743,3,7,1183.2,1,High-Value Customers
13744,95,2,415.84,0,At-Risk Customers
13745,162,1,164.44,0,At-Risk Customers
13747,374,1,79.6,0,At-Risk Customers
13748,96,5,902.4499999999999,2,Regular Customers
13750,54,5,1536.26,2,Regular Customers
13751,288,1,296.25,0,At-Risk Customers
13752,124,6,1089.35,2,Regular Customers
13753,288,1,354.15999999999997,0,At-Risk Customers
13754,152,2,282.59999999999997,0,At-Risk Customers
13755,4,9,1548.25,1,High-Value Customers
13756,2,14,3871.4900000000002,1,High-Value Customers
13758,12,7,2219.15,1,High-Value Customers
13759,33,2,474.59000000000003,2,Regular Customers
13760,54,2,224.2,0,At-Risk Customers
13761,50,2,688.4300000000001,2,Regular Customers
13762,219,1,216.72,0,At-Risk Customers
13763,63,1,1082.32,2,Regular Customers
13764,71,3,1149.22,2,Regular Customers
13767,2,37,11712.800000000001,1,High-Value Customers
13769,2,10,2260.54,1,High-Value Customers
13771,64,4,1760.22,2,Regular Customers
13772,34,3,769.18,2,Regular Customers
13774,82,1,197.0,0,At-Risk Customers
13777,1,33,24671.08,1,High-Value Customers
13778,103,1,151.45,0,At-Risk Customers
13780,7,2,287.51,2,Regular Customers
13781,251,1,105.14,0,At-Risk Customers
13782,13,6,699.75,2,Regular Customers
13784,10,11,2462.79,1,High-Value Customers
13786,367,1,200.39999999999998,0,At-Risk Customers
13787,76,2,254.8,0,At-Risk Customers
13790,4,1,145.22,2,Regular Customers
13791,128,2,903.0,2,Regular Customers
13792,66,2,132.25,0,At-Risk Customers
13798,1,57,32117.25,1,High-Value Customers
13799,117,2,426.48,0,At-Risk Customers
13800,310,1,326.53999999999996,0,At-Risk Customers
13801,67,1,245.0,0,At-Risk Customers
13802,139,3,3773.5,2,Regular Customers
13803,255,1,226.97,0,At-Risk Customers
13804,31,7,1932.62,1,High-Value Customers
13805,52,2,755.6,2,Regular Customers
13806,64,1,256.38,0,At-Risk Customers
13807,367,1,76.89999999999999,0,At-Risk Customers
13808,6,5,1204.08,2,Regular Customers
13809,305,1,129.20000000000002,0,At-Risk Customers
13810,29,3,1283.64,2,Regular Customers
13811,184,3,583.5,0,At-Risk Customers
13812,42,3,453.6,2,Regular Customers
13813,40,4,1106.94,2,Regular Customers
13814,92,2,737.17,2,Regular Customers
13815,22,4,2401.76,2,Regular Customers
13816,24,2,425.45,2,Regular Customers
13817,29,2,284.46,2,Regular Customers
13819,302,3,809.15,0,At-Risk Customers
13821,145,2,228.73000000000002,0,At-Risk Customers
13822,6,2,434.26,2,Regular Customers
13823,19,2,598.86,2,Regular Customers
13824,33,5,1427.44,2,Regular Customers
13826,176,1,140.8,0,At-Risk Customers
13827,58,3,268.2,2,Regular Customers
13828,22,1,113.33,0,At-Risk Customers
13831,16,6,2139.0099999999998,1,High-Value Customers
13832,19,1,52.199999999999996,0,At-Risk Customers
13833,159,1,233.85,0,At-Risk Customers
13835,25,4,643.92,2,Regular Customers
13837,212,2,264.49,0,At-Risk Customers
13838,6,4,419.59999999999997,2,Regular Customers
13841,253,1,85.0,0,At-Risk Customers
13842,59,9,2497.91,1,High-Value Customers
13844,11,1,212.74,2,Regular Customers
13845,65,1,286.42,0,At-Risk Customers
13846,25,3,551.1,2,Regular Customers
13848,92,3,1255.0,2,Regular Customers
13849,52,2,855.59,2,Regular Customers
13850,129,1,492.24,0,At-Risk Customers
13851,96,3,2129.16,2,Regular Customers
13853,57,1,878.34,2,Regular Customers
13854,9,25,7827.76,1,High-Value Customers
13856,169,3,297.8,0,At-Risk Customers
13858,57,1,166.82,0,At-Risk Customers
13859,326,1,142.68,0,At-Risk Customers
13860,1,5,997.9,1,High-Value Customers
13862,18,8,1468.51,1,High-Value Customers
13863,248,1,245.6,0,At-Risk Customers
13865,58,4,466.16,2,Regular Customers
13866,74,1,145.67000000000002,0,At-Risk Customers
13867,31,3,751.09,2,Regular Customers
13868,7,2,2984.49,2,Regular Customers
13869,123,4,1793.1,2,Regular Customers
13870,2,8,1956.88,1,High-Value Customers
13871,23,13,4272.1,1,High-Value Customers
13873,120,3,324.5,0,At-Risk Customers
13874,358,1,507.75,0,At-Risk Customers
13875,54,5,1270.39,2,Regular Customers
13876,64,1,110.1,0,At-Risk Customers
13877,86,1,117.24,0,At-Risk Customers
13878,55,1,1115.45,2,Regular Customers
13880,21,13,2479.6,1,High-Value Customers
13881,4,20,15116.1,1,High-Value Customers
13882,3,5,752.02,2,Regular Customers
13883,11,5,1645.95,2,Regular Customers
13884,7,5,621.9,2,Regular Customers
13885,189,2,410.2,0,At-Risk Customers
13886,71,1,186.06,0,At-Risk Customers
13887,204,1,247.28000000000003,0,At-Risk Customers
13888,120,2,444.27,0,At-Risk Customers
13889,93,1,221.9,0,At-Risk Customers
13890,1,10,1435.5,1,High-Value Customers
13892,27,4,617.97,2,Regular Customers
13893,298,1,656.1,0,At-Risk Customers
13894,24,3,451.52,2,Regular Customers
13895,28,4,1995.3700000000001,2,Regular Customers
13897,50,1,193.96,0,At-Risk Customers
13898,326,1,131.81,0,At-Risk Customers
13899,16,2,300.02,2,Regular Customers
13900,183,3,547.73,0,At-Risk Customers
13901,72,5,1520.53,2,Regular Customers
13904,37,2,200.76,0,At-Risk Customers
13908,80,4,1652.1299999999999,2,Regular Customers
13911,57,9,1958.54,1,High-Value Customers
13914,12,2,536.9300000000001,2,Regular Customers
13917,50,2,209.88,0,At-Risk Customers
13918,50,2,942.5400000000001,2,Regular Customers
13919,59,2,210.87,0,At-Risk Customers
13922,352,1,172.25,0,At-Risk Customers
13923,54,1,245.17000000000002,0,At-Risk Customers
13924,2,6,1288.97,1,High-Value Customers
13925,93,4,423.72,2,Regular Customers
13926,23,1,188.45000000000002,0,At-Risk Customers
13927,75,1,249.99,0,At-Risk Customers
13928,11,4,464.57,2,Regular Customers
13929,169,2,842.65,0,At-Risk Customers
13930,58,2,200.54,0,At-Risk Customers
13931,96,2,775.85,2,Regular Customers
13932,295,1,199.8,0,At-Risk Customers
13933,109,2,391.74,0,At-Risk Customers
13934,264,1,707.3,0,At-Risk Customers
13936,180,1,254.6,0,At-Risk Customers
13937,169,1,134.85,0,At-Risk Customers
13938,35,1,65.02,0,At-Risk Customers
13939,23,3,405.83,2,Regular Customers
13940,17,4,647.14,2,Regular Customers
13941,22,5,4884.54,1,High-Value Customers
13946,79,3,561.5699999999999,2,Regular Customers
13947,65,1,51.0,0,At-Risk Customers
13948,361,1,102.0,0,At-Risk Customers
13949,3,6,1709.28,1,High-Value Customers
13950,11,4,593.8299999999999,2,Regular Customers
13951,176,3,437.45,0,At-Risk Customers
13952,218,2,1932.261,2,Regular Customers
13953,7,7,3458.08,1,High-Value Customers
13954,2,2,386.52,2,Regular Customers
13955,154,2,256.76,0,At-Risk Customers
13956,5,5,915.17,2,Regular Customers
13959,79,3,462.52,2,Regular Customers
13960,21,2,170.76,2,Regular Customers
13962,22,2,169.55,2,Regular Customers
13963,308,4,527.59,0,At-Risk Customers
13967,146,1,80.7,0,At-Risk Customers
13969,7,18,6650.93,1,High-Value Customers
13971,19,8,2049.38,1,High-Value Customers
13972,71,2,136.67000000000002,0,At-Risk Customers
13973,287,1,264.7,0,At-Risk Customers
13974,49,1,205.17000000000002,0,At-Risk Customers
13975,31,6,1498.77,2,Regular Customers
13976,207,1,357.98,0,At-Risk Customers
13978,15,2,178.07,2,Regular Customers
13979,73,1,393.47,0,At-Risk Customers
13980,60,1,195.57999999999998,0,At-Risk Customers
13982,39,4,1538.75,2,Regular Customers
13983,30,12,2343.18,1,High-Value Customers
13984,27,5,849.21,2,Regular Customers
13985,4,15,3811.83,1,High-Value Customers
13986,17,1,282.33,2,Regular Customers
13988,20,6,3107.12,1,High-Value Customers
13989,66,2,984.5799999999999,2,Regular Customers
13990,213,1,197.45000000000002,0,At-Risk Customers
13991,12,6,639.76,2,Regular Customers
13992,30,1,48.3,0,At-Risk Customers
13993,43,9,2955.96,1,High-Value Customers
13994,4,6,1681.67,1,High-Value Customers
13995,15,5,778.19,2,Regular Customers
13999,10,12,2794.88,1,High-Value Customers
14000,211,1,560.0600000000001,0,At-Risk Customers
14001,46,3,1311.38,2,Regular Customers
14002,134,2,313.65,0,At-Risk Customers
14004,43,7,2325.68,1,High-Value Customers
14005,10,5,1783.18,1,High-Value Customers
14006,116,3,605.07,2,Regular Customers
14009,198,2,457.86,0,At-Risk Customers
14012,278,1,226.5,0,At-Risk Customers
14013,110,3,292.48,0,At-Risk Customers
14014,77,1,293.7,0,At-Risk Customers
14015,53,1,608.34,0,At-Risk Customers
14016,162,4,2822.31,2,Regular Customers
14019,47,3,1050.21,2,Regular Customers
14020,17,2,493.44,2,Regular Customers
14021,155,3,535.15,0,At-Risk Customers
14022,225,1,315.2,0,At-Risk Customers
14023,7,2,448.54,2,Regular Customers
14024,122,2,223.0,0,At-Risk Customers
14027,61,1,62.46,0,At-Risk Customers
14029,63,2,385.06,0,At-Risk Customers
14030,18,8,1678.6,1,High-Value Customers
14031,7,19,15213.73,1,High-Value Customers
14032,2,11,2497.37,1,High-Value Customers
14034,22,3,574.89,2,Regular Customers
14035,29,5,1281.42,2,Regular Customers
14036,285,1,395.95,0,At-Risk Customers
14037,176,2,81.65,0,At-Risk Customers
14038,78,3,570.72,2,Regular Customers
14039,33,1,102.69999999999999,0,At-Risk Customers
14040,41,12,2267.97,1,High-Value Customers
14041,266,1,130.56,0,At-Risk Customers
14044,27,4,381.45,2,Regular Customers
14045,109,4,1659.75,2,Regular Customers
14046,284,1,137.53,0,At-Risk Customers
14047,9,5,1187.91,2,Regular Customers
14048,305,1,197.92,0,At-Risk Customers
14049,17,4,3260.71,2,Regular Customers
14050,32,2,460.36,2,Regular Customers
14051,1,23,13043.29,1,High-Value Customers
14052,20,1,147.43,0,At-Risk Customers
14053,124,2,260.25,0,At-Risk Customers
14054,65,1,26.46,0,At-Risk Customers
14055,106,1,712.1200000000001,0,At-Risk Customers
14056,1,23,5796.36,1,High-Value Customers
14057,24,17,4015.25,1,High-Value Customers
14059,267,1,124.2,0,At-Risk Customers
14060,5,19,5354.44,1,High-Value Customers
14062,10,12,7702.01,1,High-Value Customers
14064,29,5,1112.55,2,Regular Customers
14066,267,1,121.95,0,At-Risk Customers
14067,64,2,333.19,0,At-Risk Customers
14068,320,1,211.1,0,At-Risk Customers
14071,4,8,951.74,1,High-Value Customers
14073,32,1,110.16,0,At-Risk Customers
14075,5,3,754.34,2,Regular Customers
14076,129,1,92.92,0,At-Risk Customers
14077,41,5,437.59000000000003,2,Regular Customers
14078,102,6,967.63,2,Regular Customers
